#   ix    iy    iz      toten(eV)
    27    27     4     -20038.930700410248
    28    27     4     -20038.931591855264
    29    27     4     -20038.933022085723
    30    27     4     -20038.934508643757
    31    27     4     -20038.935586214648
     0    28     4     -20038.934323742385
     1    28     4     -20038.934005913394
     2    28     4     -20038.933900469274
     3    28     4     -20038.933711894366
     4    28     4     -20038.933175830058
     5    28     4     -20038.932277174026
     6    28     4     -20038.931178106133
     7    28     4     -20038.930162577202
     8    28     4     -20038.929447734085
     9    28     4     -20038.929101469192
    10    28     4     -20038.929016025439
    11    28     4     -20038.928996569302
    12    28     4     -20038.928884866560
    13    28     4     -20038.928657243316
    14    28     4     -20038.928386626078
    15    28     4     -20038.928208935726
    16    28     4     -20038.928212609262
    17    28     4     -20038.928388530872
    18    28     4     -20038.928644181848
    19    28     4     -20038.928879288225
    20    28     4     -20038.928999426498
    21    28     4     -20038.929020923490
    22    28     4     -20038.929105142732
    23    28     4     -20038.929444060548
    24    28     4     -20038.930158495492
    25    28     4     -20038.931174024427
    26    28     4     -20038.932266833697
    27    28     4     -20038.933172972862
    28    28     4     -20038.933712438593
    29    28     4     -20038.933900197160
    30    28     4     -20038.934004144652
    31    28     4     -20038.934326463524
     0    29     4     -20038.931711585363
     1    29     4     -20038.932082340500
     2    29     4     -20038.933264539177
     3    29     4     -20038.934176256673
     4    29     4     -20038.933938157043
     5    29     4     -20038.932381393635
     6    29     4     -20038.930075908935
     7    29     4     -20038.928069749483
     8    29     4     -20038.927232727245
     9    29     4     -20038.927729879273
    10    29     4     -20038.928963235354
    11    29     4     -20038.929934001553
    12    29     4     -20038.929917266552
    13    29     4     -20038.928811803988
    14    29     4     -20038.927218169152
    15    29     4     -20038.926092706217
    16    29     4     -20038.926093658614
    17    29     4     -20038.927227421023
    18    29     4     -20038.928817790493
    19    29     4     -20038.929914137243
    20    29     4     -20038.929937266923
    21    29     4     -20038.928952486855
    22    29     4     -20038.927727022074
    23    29     4     -20038.927234495983
    24    29     4     -20038.928081450380
    25    29     4     -20038.930084480522
    26    29     4     -20038.932392006074
    27    29     4     -20038.933944823832
    28    29     4     -20038.934170406224
    29    29     4     -20038.933263858893
    30    29     4     -20038.932074449200
    31    29     4     -20038.931717163698
     0    30     4     -20038.928768401827
     1    30     4     -20038.929649642570
     2    30     4     -20038.931744375084
     3    30     4     -20038.933425086354
     4    30     4     -20038.933392432689
     5    30     4     -20038.931346136447
     6    30     4     -20038.928192336778
     7    30     4     -20038.925528750238
     8    30     4     -20038.924677442017
     9    30     4     -20038.925855967158
    10    30     4     -20038.928115056442
    11    30     4     -20038.929863660123
    12    30     4     -20038.929896585898
    13    30     4     -20038.928109069937
    14    30     4     -20038.925493239378
    15    30     4     -20038.923621776288
    16    30     4     -20038.923627762793
    17    30     4     -20038.925488613444
    18    30     4     -20038.928104444003
    19    30     4     -20038.929896721958
    20    30     4     -20038.929871551423
    21    30     4     -20038.928125396771
    22    30     4     -20038.925861137319
    23    30     4     -20038.924676897790
    24    30     4     -20038.925529022352
    25    30     4     -20038.928189479586
    26    30     4     -20038.931340558112
    27    30     4     -20038.933397466797
    28    30     4     -20038.933448216034
    29    30     4     -20038.931746551996
    30    30     4     -20038.929646105087
    31    30     4     -20038.928765816745
     0    31     4     -20038.927074084862
     1    31     4     -20038.928174921493
     2    31     4     -20038.930632245727
     3    31     4     -20038.932627656683
     4    31     4     -20038.932653643555
     5    31     4     -20038.930422037771
     6    31     4     -20038.926970681594
     7    31     4     -20038.924126275389
     8    31     4     -20038.923366261373
     9    31     4     -20038.924939487668
    10    31     4     -20038.927680218490
    11    31     4     -20038.929767195757
    12    31     4     -20038.929785019216
    13    31     4     -20038.927631101938
    14    31     4     -20038.924519071748
    15    31     4     -20038.922300119259
    16    31     4     -20038.922298214460
    17    31     4     -20038.924525602484
    18    31     4     -20038.927633687021
    19    31     4     -20038.929791277835
    20    31     4     -20038.929761073196
    21    31     4     -20038.927674231985
    22    31     4     -20038.924932412705
    23    31     4     -20038.923365308972
    24    31     4     -20038.924119744657
    25    31     4     -20038.926972722445
    26    31     4     -20038.930427888215
    27    31     4     -20038.932664528111
    28    31     4     -20038.932621125947
    29    31     4     -20038.930635511093
    30    31     4     -20038.928180771942
    31    31     4     -20038.927075581487
     0     0     5     -20038.922945301227
     1     0     5     -20038.922729514936
     2     0     5     -20038.922152905659
     3     0     5     -20038.921623916311
     4     0     5     -20038.921562554635
     5     0     5     -20038.922085285365
     6     0     5     -20038.922958090578
     7     0     5     -20038.923763411552
     8     0     5     -20038.924143690678
     9     0     5     -20038.923994436223
    10     0     5     -20038.923499052937
    11     0     5     -20038.923029248352
    12     0     5     -20038.922902851464
    13     0     5     -20038.923172516301
    14     0     5     -20038.923649667959
    15     0     5     -20038.923999606388
    16     0     5     -20038.923998517930
    17     0     5     -20038.923646674706
    18     0     5     -20038.923170883620
    19     0     5     -20038.922897409186
    20     0     5     -20038.923025982986
    21     0     5     -20038.923500821678
    22     0     5     -20038.923998926100
    23     0     5     -20038.924146275760
    24     0     5     -20038.923759601959
    25     0     5     -20038.922949110824
    26     0     5     -20038.922079979144
    27     0     5     -20038.921563507032
    28     0     5     -20038.921622283629
    29     0     5     -20038.922154402288
    30     0     5     -20038.922739719204
    31     0     5     -20038.922949927161
     0     1     5     -20038.922380256790
     1     1     5     -20038.922450462167
     2     1     5     -20038.922502435918
     3     1     5     -20038.922526790106
     4     1     5     -20038.922559851941
     5     1     5     -20038.922615635285
     6     1     5     -20038.922716725581
     7     1     5     -20038.922867068490
     8     1     5     -20038.923085711976
