#   ix    iy    iz      toten(eV)
    12    23     3     -20041.138344529842
    13    23     3     -20041.136340683355
    14    23     3     -20041.137014165168
    15    23     3     -20041.138225888197
    16    23     3     -20041.138221942547
    17    23     3     -20041.137019199272
    18    23     3     -20041.136342996324
    19    23     3     -20041.138346978863
    20    23     3     -20041.143814970874
    21    23     3     -20041.151385450641
    22    23     3     -20041.158184623666
    23    23     3     -20041.161385362975
    24    23     3     -20041.159727509264
    25    23     3     -20041.154277748883
    26    23     3     -20041.148167704217
    27    23     3     -20041.144987781623
    28    23     3     -20041.146598559630
    29    23     3     -20041.151954576784
    30    23     3     -20041.157853188983
    31    23     3     -20041.160971749901
     0    24     3     -20041.158515786236
     1    24     3     -20041.154801840185
     2    24     3     -20041.147908923936
     3    24     3     -20041.141646087333
     4    24     3     -20041.139653533573
     5    24     3     -20041.143120536297
     6    24     3     -20041.150015493400
     7    24     3     -20041.156347174809
     8    24     3     -20041.158632795195
     9    24     3     -20041.155801994686
    10    24     3     -20041.149597118339
    11    24     3     -20041.143431698500
    12    24     3     -20041.140450419021
    13    24     3     -20041.141655067091
    14    24     3     -20041.145379081354
    15    24     3     -20041.148447029096
    16    24     3     -20041.148445532472
    17    24     3     -20041.145375407817
    18    24     3     -20041.141656699772
    19    24     3     -20041.140449466620
    20    24     3     -20041.143428161016
    21    24     3     -20041.149594805371
    22    24     3     -20041.155805668222
    23    24     3     -20041.158629665886
    24    24     3     -20041.156347855092
    25    24     3     -20041.150020527508
    26    24     3     -20041.143120536297
    27    24     3     -20041.139651220608
    28    24     3     -20041.141642821967
    29    24     3     -20041.147901032633
    30    24     3     -20041.154803608923
    31    24     3     -20041.158510752131
     0    25     3     -20041.156781332476
     1    25     3     -20041.153178953107
     2    25     3     -20041.146670397691
     3    25     3     -20041.140770833095
     4    25     3     -20041.138776782711
     5    25     3     -20041.141785001459
     6    25     3     -20041.147977224515
     7    25     3     -20041.153757739296
     8    25     3     -20041.155944990522
     9    25     3     -20041.153633247202
    10    25     3     -20041.148564718344
    11    25     3     -20041.143987491061
    12    25     3     -20041.142716311155
    13    25     3     -20041.145442347828
    14    25     3     -20041.150246382011
    15    25     3     -20041.153871618946
    16    25     3     -20041.153872299230
    17    25     3     -20041.150245021443
    18    25     3     -20041.145440715147
    19    25     3     -20041.142721753429
    20    25     3     -20041.143986266550
    21    25     3     -20041.148564174113
    22    25     3     -20041.153635560171
    23    25     3     -20041.155942949666
    24    25     3     -20041.153749847992
    25    25     3     -20041.147972326464
    26    25     3     -20041.141781055809
    27    25     3     -20041.138776918768
    28    25     3     -20041.140767023502
    29    25     3     -20041.146673390944
    30    25     3     -20041.153185483839
    31    25     3     -20041.156780516136
     0    26     3     -20041.156634118877
     1    26     3     -20041.153841006137
     2    26     3     -20041.149016563413
     3    26     3     -20041.144617570710
     4    26     3     -20041.142988697131
     5    26     3     -20041.144927100228
     6    26     3     -20041.149180512013
     7    26     3     -20041.153234464338
     8    26     3     -20041.154794357051
     9    26     3     -20041.153233920108
    10    26     3     -20041.149825149754
    11    26     3     -20041.146943463951
    12    26     3     -20041.146596926945
    13    26     3     -20041.149191124456
    14    26     3     -20041.153221538931
    15    26     3     -20041.156179824786
    16    26     3     -20041.156180641123
    17    26     3     -20041.153223851896
    18    26     3     -20041.149189899945
    19    26     3     -20041.146594613980
    20    26     3     -20041.146939246188
    21    26     3     -20041.149822156502
    22    26     3     -20041.153229566287
    23    26     3     -20041.154791635916
    24    26     3     -20041.153228886003
    25    26     3     -20041.149180375956
    26    26     3     -20041.144921794010
    27    26     3     -20041.142982982739
    28    26     3     -20041.144615121688
    29    26     3     -20041.149008399996
    30    26     3     -20041.153842366704
    31    26     3     -20041.156636567903
     0    27     3     -20041.156792625199
     1    27     3     -20041.155288379770
     2    27     3     -20041.152967112466
     3    27     3     -20041.150808569251
     4    27     3     -20041.149804333043
     5    27     3     -20041.150353322762
     6    27     3     -20041.151986141991
     7    27     3     -20041.153641138502
     8    27     3     -20041.154330811089
     9    27     3     -20041.153741956692
    10    27     3     -20041.152392135875
    11    27     3     -20041.151300006888
    12    27     3     -20041.151367763243
    13    27     3     -20041.152788197600
    14    27     3     -20041.154851637020
    15    27     3     -20041.156344997897
    16    27     3     -20041.156344045499
    17    27     3     -20041.154841568808
    18    27     3     -20041.152789558171
    19    27     3     -20041.151368579580
    20    27     3     -20041.151300142945
    21    27     3     -20041.152390639247
    22    27     3     -20041.153741140348
    23    27     3     -20041.154328362063
    24    27     3     -20041.153637056796
    25    27     3     -20041.151976890120
    26    27     3     -20041.150341757922
    27    27     3     -20041.149792496093
    28    27     3     -20041.150807480797
    29    27     3     -20041.152968473038
    30    27     3     -20041.155290964853
    31    27     3     -20041.156785006013
     0    28     3     -20041.155147832960
     1    28     3     -20041.155092593846
     2    28     3     -20041.155510560740
     3    28     3     -20041.155796688465
     4    28     3     -20041.155507295374
     5    28     3     -20041.154646735282
     6    28     3     -20041.153555830806
     7    28     3     -20041.152765748211
     8    28     3     -20041.152613636561
     9    28     3     -20041.153128203874
    10    28     3     -20041.153964409772
    11    28     3     -20041.154658980409
    12    28     3     -20041.154933271180
    13    28     3     -20041.154795173396
    14    28     3     -20041.154481970338
    15    28     3     -20041.154241421686
    16    28     3     -20041.154241285629
    17    28     3     -20041.154484827533
    18    28     3     -20041.154807010349
    19    28     3     -20041.154938985572
    20    28     3     -20041.154665239024
    21    28     3     -20041.153967811195
    22    28     3     -20041.153129156271
    23    28     3     -20041.152610779365
    24    28     3     -20041.152765067924
    25    28     3     -20041.153560728857
