#   ix    iy    iz      toten(eV)
    16     6     3     -20040.104885060344
    17     6     3     -20040.105472962343
    18     6     3     -20040.105955828392
    19     6     3     -20040.105404389651
    20     6     3     -20040.103231016230
    21     6     3     -20040.099646324266
    22     6     3     -20040.095671012848
    23     6     3     -20040.092671637798
    24     6     3     -20040.091535970590
    25     6     3     -20040.092081150717
    26     6     3     -20040.093088924405
    27     6     3     -20040.093058855822
    28     6     3     -20040.091140861266
    29     6     3     -20040.087731818796
    30     6     3     -20040.084292707743
    31     6     3     -20040.082515668164
     0     7     3     -20040.088566119899
     1     7     3     -20040.089162457425
     2     7     3     -20040.090321254313
     3     7     3     -20040.091731620458
     4     7     3     -20040.093169606167
     5     7     3     -20040.094588271790
     6     7     3     -20040.096041904042
     7     7     3     -20040.097534856748
     8     7     3     -20040.098996108190
     9     7     3     -20040.100315044081
    10     7     3     -20040.101596972487
    11     7     3     -20040.103224077327
    12     7     3     -20040.105609155333
    13     7     3     -20040.108686218886
    14     7     3     -20040.111693485240
    15     7     3     -20040.113571479062
    16     7     3     -20040.113571887232
    17     7     3     -20040.111694981864
    18     7     3     -20040.108685810716
    19     7     3     -20040.105608475045
    20     7     3     -20040.103223805214
    21     7     3     -20040.101594659518
    22     7     3     -20040.100319397901
    23     7     3     -20040.098999373557
    24     7     3     -20040.097540162969
    25     7     3     -20040.096038774733
    26     7     3     -20040.094582013167
    27     7     3     -20040.093169061936
    28     7     3     -20040.091731620458
    29     7     3     -20040.090327104761
    30     7     3     -20040.089166403079
    31     7     3     -20040.088568160751
     0     8     3     -20040.092864022299
     1     8     3     -20040.092203601955
     2     8     3     -20040.090884121837
     3     8     3     -20040.090059072605
     4     8     3     -20040.090839903332
     5     8     3     -20040.093585124032
     6     8     3     -20040.097506420847
     7     8     3     -20040.101024172807
     8     8     3     -20040.102623658091
     9     8     3     -20040.101819425567
    10     8     3     -20040.099623602757
    11     8     3     -20040.098154187901
    12     8     3     -20040.099292984414
    13     8     3     -20040.103234689766
    14     8     3     -20040.108180087103
    15     8     3     -20040.111545863467
    16     8     3     -20040.111546135584
    17     8     3     -20040.108178454422
    18     8     3     -20040.103231424400
    19     8     3     -20040.099288630590
    20     8     3     -20040.098151874932
    21     8     3     -20040.099626596009
    22     8     3     -20040.101816976545
    23     8     3     -20040.102625834999
    24     8     3     -20040.101021995895
    25     8     3     -20040.097518393857
    26     8     3     -20040.093593967737
    27     8     3     -20040.090850107605
    28     8     3     -20040.090057167807
    29     8     3     -20040.090878679555
    30     8     3     -20040.092198839960
    31     8     3     -20040.092864158356
     0     9     3     -20040.093970709375
     1     9     3     -20040.092201016872
     2     9     3     -20040.088714013782
     3     9     3     -20040.085892193027
     4     9     3     -20040.086015052439
     5     9     3     -20040.089780019840
     6     9     3     -20040.095713462608
     7     9     3     -20040.100833284931
     8     9     3     -20040.102393449764
     9     9     3     -20040.099406864065
    10     9     3     -20040.093385936685
    11     9     3     -20040.087511950795
    12     9     3     -20040.084584549862
    13     9     3     -20040.085184833042
    14     9     3     -20040.087628823698
    15     9     3     -20040.089578655577
    16     9     3     -20040.089580424319
    17     9     3     -20040.087633177522
    18     9     3     -20040.085188234469
    19     9     3     -20040.084589720027
    20     9     3     -20040.087521474779
    21     9     3     -20040.093397773639
    22     9     3     -20040.099413122683
    23     9     3     -20040.102393857931
    24     9     3     -20040.100833420991
    25     9     3     -20040.095702714112
    26     9     3     -20040.089773625165
    27     9     3     -20040.086011106789
    28     9     3     -20040.085896955021
    29     9     3     -20040.088720544514
    30     9     3     -20040.092208363949
    31     9     3     -20040.093973838684
     0    10     3     -20040.092705107803
     1    10     3     -20040.090203429008
     2    10     3     -20040.085314631357
     3    10     3     -20040.081167071861
     4    10     3     -20040.080768425054
     5    10     3     -20040.085100341686
     6    10     3     -20040.092244146919
     7    10     3     -20040.098380450574
     8    10     3     -20040.099898573815
     9    10     3     -20040.095268148274
    10    10     3     -20040.085705795034
    11    10     3     -20040.074132384292
    12    10     3     -20040.063096806600
    13    10     3     -20040.053559487835
    14    10     3     -20040.045971320666
    15    10     3     -20040.041498857219
    16    10     3     -20040.041497224538
    17    10     3     -20040.045967238955
    18    10     3     -20040.053552957099
    19    10     3     -20040.063086194161
    20    10     3     -20040.074131431895
    21    10     3     -20040.085699808526
    22    10     3     -20040.095259576687
    23    10     3     -20040.099897349301
    24    10     3     -20040.098386845249
    25    10     3     -20040.092244827207
    26    10     3     -20040.085109049334
    27    10     3     -20040.080778901440
    28    10     3     -20040.081171289628
    29    10     3     -20040.085315719811
    30    10     3     -20040.090196898276
    31    10     3     -20040.092703203005
     0    11     3     -20040.091100452355
     1    11     3     -20040.088391558853
     2    11     3     -20040.083189013920
     3    11     3     -20040.078734509989
     4    11     3     -20040.078178445314
     5    11     3     -20040.082568458256
     6    11     3     -20040.089960023157
     7    11     3     -20040.096437285483
     8    11     3     -20040.098106295860
     9    11     3     -20040.092860484816
    10    11     3     -20040.080698627851
    11    11     3     -20040.062615165061
    12    11     3     -20040.039356776899
    13    11     3     -20040.012268250059
    14    11     3     -20039.986146951949
    15    11     3     -20039.969433174287
    16    11     3     -20039.969432085833
    17    11     3     -20039.986136747677
    18    11     3     -20040.012276821646
    19    11     3     -20040.039353783643
    20    11     3     -20040.062619246768
    21    11     3     -20040.080696995166
    22    11     3     -20040.092871505429
    23    11     3     -20040.098114323217
    24    11     3     -20040.096441503247
    25    11     3     -20040.089964785151
    26    11     3     -20040.082569682767
    27    11     3     -20040.078182799134
    28    11     3     -20040.078737095071
    29    11     3     -20040.083192551399
